speedy,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
-0.577902,0.072,0.073,0,664,0,4
-0.616768,0.074,0.073,0,665,0,4
-1,0.1,0.015,0,666,0,4
-1,0.102,0.015,0,667,0,4
-1,0.1,0.017,0,668,0,4
-1,0.102,0.017,0,669,0,4
-0.577902,0.072,0.067,0,670,0,4
-0.616768,0.074,0.067,0,671,0,4
-0.577902,0.072,0.069,0,672,0,4
-0.616768,0.074,0.069,0,673,0,4
-1,0.1,0.011,0,674,0,4
-1,0.102,0.011,0,675,0,4
-1,0.1,0.013,0,676,0,4
-1,0.102,0.013,0,677,0,4
-0.577902,0.072,0.063,0,678,0,4
-0.616768,0.074,0.063,0,679,0,4
-0.577902,0.072,0.065,0,680,0,4
-0.616768,0.074,0.065,0,681,0,4
-1,0.1,0.007,0,682,0,4
-1,0.102,0.007,0,683,0,4
-1,0.1,0.009,0,684,0,4
-1,0.102,0.009,0,685,0,4
-0.577902,0.072,0.059,0,686,0,4
-0.616768,0.074,0.059,0,687,0,4
-0.577902,0.072,0.061,0,688,0,4
-0.616768,0.074,0.061,0,689,0,4
-1,0.1,0.003,0,690,0,4
-1,0.102,0.003,0,691,0,4
-1,0.1,0.005,0,692,0,4
-1,0.102,0.005,0,693,0,4
-0.577902,0.072,0.055,0,694,0,4
-0.616768,0.074,0.055,0,695,0,4
-0.577902,0.072,0.057,0,696,0,4
-0.616768,0.074,0.057,0,697,0,4
0.0761115,0.044,0.103,0,698,0,4
0.0259463,0.046,0.103,0,699,0,4
-1,0.1,-0.001,0,700,0,4
-1,0.102,-0.001,0,701,0,4
-1,0.1,0.001,0,702,0,4
-1,0.102,0.001,0,703,0,4
-0.577902,0.072,0.051,0,704,0,4
-0.616768,0.074,0.051,0,705,0,4
-0.577902,0.072,0.053,0,706,0,4
-0.616768,0.074,0.053,0,707,0,4
0.0761045,0.044,0.099,0,708,0,4
0.0259446,0.046,0.099,0,709,0,4
0.0761115,0.044,0.101,0,710,0,4
0.0259463,0.046,0.101,0,711,0,4
-0.577902,0.072,0.047,0,712,0,4
-0.616768,0.074,0.047,0,713,0,4
-0.577902,0.072,0.049,0,714,0,4
-0.616768,0.074,0.049,0,715,0,4
-0.971544,0.096,0.043,0,716,0,4
-1,0.098,0.043,0,717,0,4
-0.971544,0.096,0.045,0,718,0,4
-1,0.098,0.045,0,719,0,4
-0.496181,0.068,0.095,0,720,0,4
-0.537702,0.07,0.095,0,721,0,4
-0.496181,0.068,0.097,0,722,0,4
-0.537702,0.07,0.097,0,723,0,4
-0.971544,0.096,0.039,0,724,0,4
-1,0.098,0.039,0,725,0,4
-0.971544,0.096,0.041,0,726,0,4
-1,0.098,0.041,0,727,0,4
-0.496181,0.068,0.091,0,728,0,4
-0.537702,0.07,0.091,0,729,0,4
-0.496181,0.068,0.093,0,730,0,4
-0.537702,0.07,0.093,0,731,0,4
-0.971544,0.096,0.035,0,732,0,4
-1,0.098,0.035,0,733,0,4
-0.971544,0.096,0.037,0,734,0,4
-1,0.098,0.037,0,735,0,4
-0.496181,0.068,0.087,0,736,0,4
-0.537702,0.07,0.087,0,737,0,4
-0.496181,0.068,0.089,0,738,0,4
-0.537702,0.07,0.089,0,739,0,4
-0.971544,0.096,0.031,0,740,0,4
-1,0.098,0.031,0,741,0,4
-0.971544,0.096,0.033,0,742,0,4
-1,0.098,0.033,0,743,0,4
-0.496181,0.068,0.083,0,744,0,4
-0.537702,0.07,0.083,0,745,0,4
-0.496181,0.068,0.085,0,746,0,4
-0.537702,0.07,0.085,0,747,0,4
-0.971544,0.096,0.027,0,748,0,4
-1,0.098,0.027,0,749,0,4
-0.971544,0.096,0.029,0,750,0,4
-1,0.098,0.029,0,751,0,4
-0.496181,0.068,0.079,0,752,0,4
-0.537702,0.07,0.079,0,753,0,4
-0.496181,0.068,0.081,0,754,0,4
-0.537702,0.07,0.081,0,755,0,4
-0.971544,0.096,0.023,0,756,0,4
-1,0.098,0.023,0,757,0,4
-0.971544,0.096,0.025,0,758,0,4
-1,0.098,0.025,0,759,0,4
-0.496181,0.068,0.075,0,760,0,4
-0.537702,0.07,0.075,0,761,0,4
-0.496181,0.068,0.077,0,762,0,4
-0.537702,0.07,0.077,0,763,0,4
-0.222478,0.056,-0.005,0,764,0,4
-0.270595,0.058,-0.005,0,765,0,4
-0.222478,0.056,-0.003,0,766,0,4
-0.270595,0.058,-0.003,0,767,0,4
-0.971544,0.096,0.019,0,768,0,4
-1,0.098,0.019,0,769,0,4
-0.971544,0.096,0.021,0,770,0,4
-1,0.098,0.021,0,771,0,4
-0.496181,0.068,0.071,0,772,0,4
-0.537702,0.07,0.071,0,773,0,4
-0.496181,0.068,0.073,0,774,0,4
-0.537702,0.07,0.073,0,775,0,4
-0.971544,0.096,0.015,0,776,0,4
-1,0.098,0.015,0,777,0,4
-0.971544,0.096,0.017,0,778,0,4
-1,0.098,0.017,0,779,0,4
-0.496181,0.068,0.067,0,780,0,4
-0.537702,0.07,0.067,0,781,0,4
-0.496181,0.068,0.069,0,782,0,4
-0.537702,0.07,0.069,0,783,0,4
-0.971544,0.096,0.011,0,784,0,4
-1,0.098,0.011,0,785,0,4
-0.971544,0.096,0.013,0,786,0,4
-1,0.098,0.013,0,787,0,4
-0.496181,0.068,0.063,0,788,0,4
-0.537702,0.07,0.063,0,789,0,4
-0.496181,0.068,0.065,0,790,0,4
-0.537702,0.07,0.065,0,791,0,4
-0.971544,0.096,0.007,0,792,0,4
-1,0.098,0.007,0,793,0,4
-0.971544,0.096,0.009,0,794,0,4
-1,0.098,0.009,0,795,0,4
-0.496181,0.068,0.059,0,796,0,4
-0.537702,0.07,0.059,0,797,0,4
-0.496181,0.068,0.061,0,798,0,4
-0.537702,0.07,0.061,0,799,0,4
-0.971544,0.096,0.003,0,800,0,4
-1,0.098,0.003,0,801,0,4
-0.971544,0.096,0.005,0,802,0,4
-1,0.098,0.005,0,803,0,4
-0.496181,0.068,0.055,0,804,0,4
-0.537702,0.07,0.055,0,805,0,4
-0.496181,0.068,0.057,0,806,0,4
-0.537702,0.07,0.057,0,807,0,4
0.175645,0.04,0.103,0,808,0,4
0.126063,0.042,0.103,0,809,0,4
-0.971544,0.096,-0.001,0,810,0,4
-1,0.098,-0.001,0,811,0,4
-0.971544,0.096,0.001,0,812,0,4
-1,0.098,0.001,0,813,0,4
-0.496181,0.068,0.051,0,814,0,4
-0.537702,0.07,0.051,0,815,0,4
-0.496181,0.068,0.053,0,816,0,4
-0.537702,0.07,0.053,0,817,0,4
1,-0.004,0.051,0,818,0,4
1,-0.002,0.051,0,819,0,4
1,-0.004,0.053,0,820,0,4
1,-0.002,0.053,0,821,0,4
0.543583,0.024,-0.001,0,822,0,4
0.501278,0.026,-0.001,0,823,0,4
0.543583,0.024,0.001,0,824,0,4
0.501278,0.026,0.001,0,825,0,4
0.772453,0.012,0.099,0,826,0,4
0.737106,0.014,0.099,0,827,0,4
0.772485,0.012,0.101,0,828,0,4
0.73714,0.014,0.101,0,829,0,4
0.175628,0.04,0.047,0,830,0,4
0.126051,0.042,0.047,0,831,0,4
0.175628,0.04,0.049,0,832,0,4
0.126051,0.042,0.049,0,833,0,4
-0.577902,0.072,0.007,0,834,0,4
-0.616768,0.074,0.007,0,835,0,4
-0.577902,0.072,0.009,0,836,0,4
-0.616768,0.074,0.009,0,837,0,4
0.0761045,0.044,0.059,0,838,0,4
0.0259446,0.046,0.059,0,839,0,4
0.0761045,0.044,0.061,0,840,0,4
0.0259446,0.046,0.061,0,841,0,4
0.273116,0.036,-0.005,0,842,0,4
0.224709,0.038,-0.005,0,843,0,4
0.273116,0.036,-0.003,0,844,0,4
0.224709,0.038,-0.003,0,845,0,4
-0.654308,0.076,0.019,0,846,0,4
-0.690548,0.078,0.019,0,847,0,4
-0.654308,0.076,0.021,0,848,0,4
-0.690548,0.078,0.021,0,849,0,4
-0.024269,0.048,0.071,0,850,0,4
-0.0743746,0.05,0.071,0,851,0,4
-0.024269,0.048,0.073,0,852,0,4
-0.0743746,0.05,0.073,0,853,0,4
-0.725537,0.08,0.031,0,854,0,4
-0.759338,0.082,0.031,0,855,0,4
-0.725537,0.08,0.033,0,856,0,4
-0.759338,0.082,0.033,0,857,0,4
-0.124211,0.052,0.083,0,858,0,4
-0.173622,0.054,0.083,0,859,0,4
-0.124211,0.052,0.085,0,860,0,4
-0.173622,0.054,0.085,0,861,0,4
-0.792035,0.084,0.043,0,862,0,4
-0.823728,0.086,0.043,0,863,0,4
-0.792035,0.084,0.045,0,864,0,4
-0.823728,0.086,0.045,0,865,0,4
-0.222455,0.056,0.095,0,866,0,4
-0.270568,0.058,0.095,0,867,0,4
-0.222455,0.056,0.097,0,868,0,4
-0.270568,0.058,0.097,0,869,0,4
-0.577902,0.072,0.003,0,870,0,4
-0.616768,0.074,0.003,0,871,0,4
-0.577902,0.072,0.005,0,872,0,4
-0.616768,0.074,0.005,0,873,0,4
0.0761045,0.044,0.055,0,874,0,4
0.0259446,0.046,0.055,0,875,0,4
0.0761045,0.044,0.057,0,876,0,4
0.0259446,0.046,0.057,0,877,0,4
-0.654308,0.076,0.015,0,878,0,4
-0.690548,0.078,0.015,0,879,0,4
-0.654308,0.076,0.017,0,880,0,4
-0.690548,0.078,0.017,0,881,0,4
-0.024269,0.048,0.067,0,882,0,4
-0.0743746,0.05,0.067,0,883,0,4
-0.024269,0.048,0.069,0,884,0,4
-0.0743746,0.05,0.069,0,885,0,4
-0.725537,0.08,0.027,0,886,0,4
-0.759338,0.082,0.027,0,887,0,4
-0.725537,0.08,0.029,0,888,0,4
-0.759338,0.082,0.029,0,889,0,4
-0.124211,0.052,0.079,0,890,0,4
-0.173622,0.054,0.079,0,891,0,4
-0.124211,0.052,0.081,0,892,0,4
-0.173622,0.054,0.081,0,893,0,4
-0.792035,0.084,0.039,0,894,0,4
-0.823728,0.086,0.039,0,895,0,4
-0.792035,0.084,0.041,0,896,0,4
-0.823728,0.086,0.041,0,897,0,4
-0.222455,0.056,0.091,0,898,0,4
-0.270568,0.058,0.091,0,899,0,4
-0.222455,0.056,0.093,0,900,0,4
-0.270568,0.058,0.093,0,901,0,4
0.700754,0.016,0.103,0,902,0,4
0.663254,0.018,0.103,0,903,0,4
-0.577902,0.072,-0.001,0,904,0,4
-0.616768,0.074,-0.001,0,905,0,4
-0.577902,0.072,0.001,0,906,0,4
-0.616768,0.074,0.001,0,907,0,4
0.0761045,0.044,0.051,0,908,0,4
0.0259446,0.046,0.051,0,909,0,4
0.0761045,0.044,0.053,0,910,0,4
0.0259446,0.046,0.053,0,911,0,4
-0.654308,0.076,0.011,0,912,0,4
-0.690548,0.078,0.011,0,913,0,4
-0.654308,0.076,0.013,0,914,0,4
-0.690548,0.078,0.013,0,915,0,4
-0.024269,0.048,0.063,0,916,0,4
-0.0743746,0.05,0.063,0,917,0,4
-0.024269,0.048,0.065,0,918,0,4
-0.0743746,0.05,0.065,0,919,0,4
-0.725537,0.08,0.023,0,920,0,4
-0.759338,0.082,0.023,0,921,0,4
-0.725537,0.08,0.025,0,922,0,4
-0.759338,0.082,0.025,0,923,0,4
-0.124211,0.052,0.075,0,924,0,4
-0.173622,0.054,0.075,0,925,0,4
-0.124211,0.052,0.077,0,926,0,4
-0.173622,0.054,0.077,0,927,0,4
-0.792035,0.084,0.035,0,928,0,4
-0.823728,0.086,0.035,0,929,0,4
-0.792035,0.084,0.037,0,930,0,4
-0.823728,0.086,0.037,0,931,0,4
-0.222455,0.056,0.087,0,932,0,4
-0.270568,0.058,0.087,0,933,0,4
-0.222455,0.056,0.089,0,934,0,4
-0.270568,0.058,0.089,0,935,0,4
0.700718,0.016,0.099,0,936,0,4
0.663216,0.018,0.099,0,937,0,4
0.700754,0.016,0.101,0,938,0,4
0.663254,0.018,0.101,0,939,0,4
0.0761045,0.044,0.047,0,940,0,4
0.0259446,0.046,0.047,0,941,0,4
0.0761045,0.044,0.049,0,942,0,4
0.0259446,0.046,0.049,0,943,0,4
-0.654308,0.076,0.007,0,944,0,4
-0.690548,0.078,0.007,0,945,0,4
-0.654308,0.076,0.009,0,946,0,4
-0.690548,0.078,0.009,0,947,0,4
-0.024269,0.048,0.059,0,948,0,4
-0.0743746,0.05,0.059,0,949,0,4
-0.024269,0.048,0.061,0,950,0,4
-0.0743746,0.05,0.061,0,951,0,4
0.175645,0.04,-0.005,0,952,0,4
0.126063,0.042,-0.005,0,953,0,4
0.175645,0.04,-0.003,0,954,0,4
0.126063,0.042,-0.003,0,955,0,4
-0.725537,0.08,0.019,0,956,0,4
-0.759338,0.082,0.019,0,957,0,4
-0.725537,0.08,0.021,0,958,0,4
-0.759338,0.082,0.021,0,959,0,4
-0.124211,0.052,0.071,0,960,0,4
-0.173622,0.054,0.071,0,961,0,4
-0.124211,0.052,0.073,0,962,0,4
-0.173622,0.054,0.073,0,963,0,4
-0.792035,0.084,0.031,0,964,0,4
-0.823728,0.086,0.031,0,965,0,4
-0.792035,0.084,0.033,0,966,0,4
-0.823728,0.086,0.033,0,967,0,4
-0.222455,0.056,0.083,0,968,0,4
-0.270568,0.058,0.083,0,969,0,4
-0.222455,0.056,0.085,0,970,0,4
-0.270568,0.058,0.085,0,971,0,4
-0.85453,0.088,0.043,0,972,0,4
-0.88457,0.09,0.043,0,973,0,4
-0.85453,0.088,0.045,0,974,0,4
-0.88457,0.09,0.045,0,975,0,4
-0.317827,0.06,0.095,0,976,0,4
-0.364115,0.062,0.095,0,977,0,4
-0.317827,0.06,0.097,0,978,0,4
-0.364115,0.062,0.097,0,979,0,4
-0.654308,0.076,0.003,0,980,0,4
-0.690548,0.078,0.003,0,981,0,4
-0.654308,0.076,0.005,0,982,0,4
-0.690548,0.078,0.005,0,983,0,4
-0.024269,0.048,0.055,0,984,0,4
-0.0743746,0.05,0.055,0,985,0,4
-0.024269,0.048,0.057,0,986,0,4
-0.0743746,0.05,0.057,0,987,0,4
-0.725537,0.08,0.015,0,988,0,4
-0.759338,0.082,0.015,0,989,0,4
-0.725537,0.08,0.017,0,990,0,4
-0.759338,0.082,0.017,0,991,0,4
-0.124211,0.052,0.067,0,992,0,4
-0.173622,0.054,0.067,0,993,0,4
-0.124211,0.052,0.069,0,994,0,4
-0.173622,0.054,0.069,0,995,0,4
-0.792035,0.084,0.027,0,996,0,4
-0.823728,0.086,0.027,0,997,0,4
-0.792035,0.084,0.029,0,998,0,4
-0.823728,0.086,0.029,0,999,0,4
-0.222455,0.056,0.079,0,1000,0,4
-0.270568,0.058,0.079,0,1001,0,4
-0.222455,0.056,0.081,0,1002,0,4
-0.270568,0.058,0.081,0,1003,0,4
-0.85453,0.088,0.039,0,1004,0,4
-0.88457,0.09,0.039,0,1005,0,4
-0.85453,0.088,0.041,0,1006,0,4
-0.88457,0.09,0.041,0,1007,0,4
-0.317827,0.06,0.091,0,1008,0,4
-0.364115,0.062,0.091,0,1009,0,4
-0.317827,0.06,0.093,0,1010,0,4
-0.364115,0.062,0.093,0,1011,0,4
0.624586,0.02,0.103,0,1012,0,4
0.584714,0.022,0.103,0,1013,0,4
-0.654308,0.076,-0.001,0,1014,0,4
-0.690548,0.078,-0.001,0,1015,0,4
-0.654308,0.076,0.001,0,1016,0,4
-0.690548,0.078,0.001,0,1017,0,4
-0.024269,0.048,0.051,0,1018,0,4
-0.0743746,0.05,0.051,0,1019,0,4
-0.024269,0.048,0.053,0,1020,0,4
-0.0743746,0.05,0.053,0,1021,0,4
-0.725537,0.08,0.011,0,1022,0,4
-0.759338,0.082,0.011,0,1023,0,4
-0.725537,0.08,0.013,0,1024,0,4
-0.759338,0.082,0.013,0,1025,0,4
-0.124211,0.052,0.063,0,1026,0,4
-0.173622,0.054,0.063,0,1027,0,4
-0.124211,0.052,0.065,0,1028,0,4
-0.173622,0.054,0.065,0,1029,0,4
-0.792035,0.084,0.023,0,1030,0,4
-0.823728,0.086,0.023,0,1031,0,4
-0.792035,0.084,0.025,0,1032,0,4
-0.823728,0.086,0.025,0,1033,0,4
-0.222455,0.056,0.075,0,1034,0,4
-0.270568,0.058,0.075,0,1035,0,4
-0.222455,0.056,0.077,0,1036,0,4
-0.270568,0.058,0.077,0,1037,0,4
-0.85453,0.088,0.035,0,1038,0,4
-0.88457,0.09,0.035,0,1039,0,4
-0.85453,0.088,0.037,0,1040,0,4
-0.88457,0.09,0.037,0,1041,0,4
-0.317827,0.06,0.087,0,1042,0,4
-0.364115,0.062,0.087,0,1043,0,4
-0.317827,0.06,0.089,0,1044,0,4
-0.364115,0.062,0.089,0,1045,0,4
0.624547,0.02,0.099,0,1046,0,4
0.584674,0.022,0.099,0,1047,0,4
0.624586,0.02,0.101,0,1048,0,4
0.584714,0.022,0.101,0,1049,0,4
-0.024269,0.048,0.047,0,1050,0,4
-0.0743746,0.05,0.047,0,1051,0,4
-0.024269,0.048,0.049,0,1052,0,4
-0.0743746,0.05,0.049,0,1053,0,4
-0.725537,0.08,0.007,0,1054,0,4
-0.759338,0.082,0.007,0,1055,0,4
-0.725537,0.08,0.009,0,1056,0,4
-0.759338,0.082,0.009,0,1057,0,4
-0.124211,0.052,0.059,0,1058,0,4
-0.173622,0.054,0.059,0,1059,0,4
-0.124211,0.052,0.061,0,1060,0,4
-0.173622,0.054,0.061,0,1061,0,4
0.0761115,0.044,-0.005,0,1062,0,4
0.0259463,0.046,-0.005,0,1063,0,4
0.0761115,0.044,-0.003,0,1064,0,4
0.0259463,0.046,-0.003,0,1065,0,4
-0.792035,0.084,0.019,0,1066,0,4
-0.823728,0.086,0.019,0,1067,0,4
-0.792035,0.084,0.021,0,1068,0,4
-0.823728,0.086,0.021,0,1069,0,4
-0.222455,0.056,0.071,0,1070,0,4
-0.270568,0.058,0.071,0,1071,0,4
-0.222455,0.056,0.073,0,1072,0,4
-0.270568,0.058,0.073,0,1073,0,4
-0.85453,0.088,0.031,0,1074,0,4
-0.88457,0.09,0.031,0,1075,0,4
-0.85453,0.088,0.033,0,1076,0,4
-0.88457,0.09,0.033,0,1077,0,4
-0.317827,0.06,0.083,0,1078,0,4
-0.364115,0.062,0.083,0,1079,0,4
-0.317827,0.06,0.085,0,1080,0,4
-0.364115,0.062,0.085,0,1081,0,4
-0.913986,0.092,0.043,0,1082,0,4
-0.942926,0.094,0.043,0,1083,0,4
-0.913986,0.092,0.045,0,1084,0,4
-0.942926,0.094,0.045,0,1085,0,4
-0.409326,0.064,0.095,0,1086,0,4
-0.453372,0.066,0.095,0,1087,0,4
-0.409326,0.064,0.097,0,1088,0,4
-0.453372,0.066,0.097,0,1089,0,4
1,-0.004,0.063,0,1090,0,4
1,-0.002,0.063,0,1091,0,4
1,-0.004,0.065,0,1092,0,4
1,-0.002,0.065,0,1093,0,4
0.543583,0.024,0.011,0,1094,0,4
0.501278,0.026,0.011,0,1095,0,4
0.543583,0.024,0.013,0,1096,0,4
0.501278,0.026,0.013,0,1097,0,4
1,-0.006,0.051,0,1098,0,4
1,-0.006,0.053,0,1099,0,4
0.624547,0.02,-0.001,0,1100,0,4
0.584674,0.022,-0.001,0,1101,0,4
0.624547,0.02,0.001,0,1102,0,4
0.584674,0.022,0.001,0,1103,0,4
0.840401,0.008,0.099,0,1104,0,4
0.80685,0.01,0.099,0,1105,0,4
0.840425,0.008,0.101,0,1106,0,4
0.806878,0.01,0.101,0,1107,0,4
0.27309,0.036,0.047,0,1108,0,4
0.224688,0.038,0.047,0,1109,0,4
0.27309,0.036,0.049,0,1110,0,4
0.224688,0.038,0.049,0,1111,0,4
0.367458,0.032,-0.005,0,1112,0,4
0.320737,0.034,-0.005,0,1113,0,4
0.367458,0.032,-0.003,0,1114,0,4
0.320737,0.034,-0.003,0,1115,0,4
-0.577902,0.072,0.019,0,1116,0,4
-0.616768,0.074,0.019,0,1117,0,4
-0.577902,0.072,0.021,0,1118,0,4
-0.616768,0.074,0.021,0,1119,0,4
0.0761045,0.044,0.071,0,1120,0,4
0.0259446,0.046,0.071,0,1121,0,4
0.0761045,0.044,0.073,0,1122,0,4
0.0259446,0.046,0.073,0,1123,0,4
-0.654308,0.076,0.031,0,1124,0,4
-0.690548,0.078,0.031,0,1125,0,4
-0.654308,0.076,0.033,0,1126,0,4
-0.690548,0.078,0.033,0,1127,0,4
-0.024269,0.048,0.083,0,1128,0,4
-0.0743746,0.05,0.083,0,1129,0,4
-0.024269,0.048,0.085,0,1130,0,4
-0.0743746,0.05,0.085,0,1131,0,4
-0.725537,0.08,0.043,0,1132,0,4
-0.759338,0.082,0.043,0,1133,0,4
-0.725537,0.08,0.045,0,1134,0,4
-0.759338,0.082,0.045,0,1135,0,4
-0.124211,0.052,0.095,0,1136,0,4
-0.173622,0.054,0.095,0,1137,0,4
-0.124211,0.052,0.097,0,1138,0,4
-0.173622,0.054,0.097,0,1139,0,4
1,-0.004,0.059,0,1140,0,4
1,-0.002,0.059,0,1141,0,4
1,-0.004,0.061,0,1142,0,4
1,-0.002,0.061,0,1143,0,4
0.543583,0.024,0.007,0,1144,0,4
0.501278,0.026,0.007,0,1145,0,4
0.543583,0.024,0.009,0,1146,0,4
0.501278,0.026,0.009,0,1147,0,4
-0.577902,0.072,0.015,0,1148,0,4
-0.616768,0.074,0.015,0,1149,0,4
-0.577902,0.072,0.017,0,1150,0,4
-0.616768,0.074,0.017,0,1151,0,4
0.0761045,0.044,0.067,0,1152,0,4
0.0259446,0.046,0.067,0,1153,0,4
0.0761045,0.044,0.069,0,1154,0,4
0.0259446,0.046,0.069,0,1155,0,4
-0.654308,0.076,0.027,0,1156,0,4
-0.690548,0.078,0.027,0,1157,0,4
-0.654308,0.076,0.029,0,1158,0,4
-0.690548,0.078,0.029,0,1159,0,4
-0.024269,0.048,0.079,0,1160,0,4
-0.0743746,0.05,0.079,0,1161,0,4
-0.024269,0.048,0.081,0,1162,0,4
-0.0743746,0.05,0.081,0,1163,0,4
-0.725537,0.08,0.039,0,1164,0,4
-0.759338,0.082,0.039,0,1165,0,4
-0.725537,0.08,0.041,0,1166,0,4
-0.759338,0.082,0.041,0,1167,0,4
-0.124211,0.052,0.091,0,1168,0,4
-0.173622,0.054,0.091,0,1169,0,4
-0.124211,0.052,0.093,0,1170,0,4
-0.173622,0.054,0.093,0,1171,0,4
1,-0.004,0.055,0,1172,0,4
1,-0.002,0.055,0,1173,0,4
1,-0.004,0.057,0,1174,0,4
1,-0.002,0.057,0,1175,0,4
0.543583,0.024,0.003,0,1176,0,4
0.501278,0.026,0.003,0,1177,0,4
0.543583,0.024,0.005,0,1178,0,4
0.501278,0.026,0.005,0,1179,0,4
-0.577902,0.072,0.011,0,1180,0,4
-0.616768,0.074,0.011,0,1181,0,4
-0.577902,0.072,0.013,0,1182,0,4
-0.616768,0.074,0.013,0,1183,0,4
0.0761045,0.044,0.063,0,1184,0,4
0.0259446,0.046,0.063,0,1185,0,4
0.0761045,0.044,0.065,0,1186,0,4
0.0259446,0.046,0.065,0,1187,0,4
-0.654308,0.076,0.023,0,1188,0,4
-0.690548,0.078,0.023,0,1189,0,4
-0.654308,0.076,0.025,0,1190,0,4
-0.690548,0.078,0.025,0,1191,0,4
-0.024269,0.048,0.075,0,1192,0,4
-0.0743746,0.05,0.075,0,1193,0,4
-0.024269,0.048,0.077,0,1194,0,4
-0.0743746,0.05,0.077,0,1195,0,4
-0.725537,0.08,0.035,0,1196,0,4
-0.759338,0.082,0.035,0,1197,0,4
-0.725537,0.08,0.037,0,1198,0,4
-0.759338,0.082,0.037,0,1199,0,4
-0.124211,0.052,0.087,0,1200,0,4
-0.173622,0.054,0.087,0,1201,0,4
-0.124211,0.052,0.089,0,1202,0,4
-0.173622,0.054,0.089,0,1203,0,4
1,-0.004,0.075,0,1204,0,4
1,-0.002,0.075,0,1205,0,4
1,-0.004,0.077,0,1206,0,4
1,-0.002,0.077,0,1207,0,4
0.543583,0.024,0.023,0,1208,0,4
0.501278,0.026,0.023,0,1209,0,4
0.543583,0.024,0.025,0,1210,0,4
0.501278,0.026,0.025,0,1211,0,4
1,-0.006,0.063,0,1212,0,4
1,-0.006,0.065,0,1213,0,4
0.624547,0.02,0.011,0,1214,0,4
0.584674,0.022,0.011,0,1215,0,4
0.624547,0.02,0.013,0,1216,0,4
0.584674,0.022,0.013,0,1217,0,4
0.700718,0.016,-0.001,0,1218,0,4
0.663216,0.018,-0.001,0,1219,0,4
0.700718,0.016,0.001,0,1220,0,4
0.663216,0.018,0.001,0,1221,0,4
0.905454,0.004,0.099,0,1222,0,4
0.873225,0.006,0.099,0,1223,0,4
0.905468,0.004,0.101,0,1224,0,4
0.873245,0.006,0.101,0,1225,0,4
0.367426,0.032,0.047,0,1226,0,4
0.320708,0.034,0.047,0,1227,0,4
0.367426,0.032,0.049,0,1228,0,4
0.320708,0.034,0.049,0,1229,0,4
-0.577902,0.072,0.031,0,1230,0,4
-0.616768,0.074,0.031,0,1231,0,4
-0.577902,0.072,0.033,0,1232,0,4
-0.616768,0.074,0.033,0,1233,0,4
0.0761045,0.044,0.083,0,1234,0,4
0.0259446,0.046,0.083,0,1235,0,4
0.0761045,0.044,0.085,0,1236,0,4
0.0259446,0.046,0.085,0,1237,0,4
-0.654308,0.076,0.043,0,1238,0,4
-0.690548,0.078,0.043,0,1239,0,4
-0.654308,0.076,0.045,0,1240,0,4
-0.690548,0.078,0.045,0,1241,0,4
-0.024269,0.048,0.095,0,1242,0,4
-0.0743746,0.05,0.095,0,1243,0,4
-0.024269,0.048,0.097,0,1244,0,4
-0.0743746,0.05,0.097,0,1245,0,4
1,-0.004,0.071,0,1246,0,4
1,-0.002,0.071,0,1247,0,4
1,-0.004,0.073,0,1248,0,4
1,-0.002,0.073,0,1249,0,4
0.543583,0.024,0.019,0,1250,0,4
0.501278,0.026,0.019,0,1251,0,4
0.543583,0.024,0.021,0,1252,0,4
0.501278,0.026,0.021,0,1253,0,4
1,-0.006,0.059,0,1254,0,4
1,-0.006,0.061,0,1255,0,4
0.624547,0.02,0.007,0,1256,0,4
0.584674,0.022,0.007,0,1257,0,4
0.624547,0.02,0.009,0,1258,0,4
0.584674,0.022,0.009,0,1259,0,4
-0.577902,0.072,0.027,0,1260,0,4
-0.616768,0.074,0.027,0,1261,0,4
-0.577902,0.072,0.029,0,1262,0,4
-0.616768,0.074,0.029,0,1263,0,4
0.0761045,0.044,0.079,0,1264,0,4
0.0259446,0.046,0.079,0,1265,0,4
0.0761045,0.044,0.081,0,1266,0,4
0.0259446,0.046,0.081,0,1267,0,4
-0.654308,0.076,0.039,0,1268,0,4
-0.690548,0.078,0.039,0,1269,0,4
-0.654308,0.076,0.041,0,1270,0,4
-0.690548,0.078,0.041,0,1271,0,4
-0.024269,0.048,0.091,0,1272,0,4
-0.0743746,0.05,0.091,0,1273,0,4
-0.024269,0.048,0.093,0,1274,0,4
-0.0743746,0.05,0.093,0,1275,0,4
1,-0.004,0.067,0,1276,0,4
1,-0.002,0.067,0,1277,0,4
1,-0.004,0.069,0,1278,0,4
1,-0.002,0.069,0,1279,0,4
0.543583,0.024,0.015,0,1280,0,4
0.501278,0.026,0.015,0,1281,0,4
0.543583,0.024,0.017,0,1282,0,4
0.501278,0.026,0.017,0,1283,0,4
1,-0.006,0.055,0,1284,0,4
1,-0.006,0.057,0,1285,0,4
0.624547,0.02,0.003,0,1286,0,4
0.584674,0.022,0.003,0,1287,0,4
0.624547,0.02,0.005,0,1288,0,4
0.584674,0.022,0.005,0,1289,0,4
-0.577902,0.072,0.023,0,1290,0,4
-0.616768,0.074,0.023,0,1291,0,4
-0.577902,0.072,0.025,0,1292,0,4
-0.616768,0.074,0.025,0,1293,0,4
0.0761045,0.044,0.075,0,1294,0,4
0.0259446,0.046,0.075,0,1295,0,4
0.0761045,0.044,0.077,0,1296,0,4
